,ADDRESS,RA_REGNO,CMP_NM,위도,경도,GU
1269,서울특별시 강남구 삼성로103길 12,9250-10146,스마일공인중개사사무소,37.5103690964957,127.053410791714,강남구
1270,서울특별시 강남구 삼성로103길 12,11680-2021-00081,강남일번가부동산중개,37.5103690964957,127.053410791714,강남구
1271,서울특별시 강남구 삼성로103길 12,11680-2018-00311,삼일부동산중개,37.5103690964957,127.053410791714,강남구
1272,서울특별시 강남구 삼성로103길 12,11680-2016-00205,하나공인중개사사무소,37.5103690964957,127.053410791714,강남구
1273,서울특별시 강남구 삼성로103길 12,11680-2023-00391,Mindset부동산중개,37.5103690964957,127.053410791714,강남구
1274,서울특별시 강남구 삼성로103길 12,나-9250-250,삼익사부동산중개사무소,37.5103690964957,127.053410791714,강남구
1275,서울특별시 강남구 삼성로103길 12,11680-2020-00215,한울공인중개사사무소,37.5103690964957,127.053410791714,강남구
1276,서울특별시 강남구 삼성로103길 13,11680-2023-00032,주식회사빌드업부동산중개법인,37.5100643922739,127.053376530059,강남구
1277,서울특별시 강남구 삼성로103길 18,9250-11305,1박2일공인중개사사무소,37.5101791312547,127.05308536648,강남구
1278,서울특별시 강남구 삼성로103길 22,11590-2017-00176,토마토공인중개사사무소,37.5100614205444,127.052771417334,강남구
1279,서울특별시 강남구 삼성로104길 17,11680-2022-00200,둥지컨설팅공인중개사사무소,37.5111971130935,127.055954807579,강남구
1280,서울특별시 강남구 삼성로107길 21,11650-2016-00113,연세부동산공인중개사사무소,37.5110315011944,127.052232583479,강남구
1281,서울특별시 강남구 삼성로107길 29,9250-9924,늘찬공인중개사사무소,37.5108999034644,127.051734485828,강남구
1282,서울특별시 강남구 삼성로107길 35,11650-2023-00032,Zip부동산공인중개사사무소,37.5106412181442,127.051337419517,강남구
1283,서울특별시 강남구 삼성로108길 18,11680-2018-00332,이정연공인중개사사무소,37.5120363445129,127.05568782111,강남구
1284,서울특별시 강남구 삼성로108길 5,11680-2021-00117,주식회사오퍼부동산중개법인,37.512024002145,127.05452608227,강남구
1285,서울특별시 강남구 삼성로108길 5,11680-2022-00116,주식회사오퍼랩부동산중개법인,37.512024002145,127.05452608227,강남구
1286,서울특별시 강남구 삼성로111길 7,11680-2020-00150,베이직공인중개사사무소,37.5132660211586,127.052571999117,강남구
1287,서울특별시 강남구 삼성로111길 7,9250-8411,현대KS공인중개사사무소,37.5132660211586,127.052571999117,강남구
1288,서울특별시 강남구 삼성로115길 16-1,9250-7786,금호공인중개사사무소,37.5146609987598,127.050616257838,강남구
1289,서울특별시 강남구 삼성로115길 16-5,11680-2022-00259,다온공인중개사사무소,37.514954238797,127.050491466935,강남구
1290,서울특별시 강남구 삼성로115길 20,11680-2016-00186,리치공인중개사사무소,37.5146033029075,127.050479580009,강남구
1291,서울특별시 강남구 삼성로115길 24,가-9250-1778,이화부동산중개사무소,37.5145188463286,127.050132836333,강남구
1292,서울특별시 강남구 삼성로115길 24,9250-9477,중앙공인중개사사무소,37.5145188463286,127.050132836333,강남구
1293,서울특별시 강남구 삼성로116길 3,11200-2019-00204,닥터홈즈공인중개사사무소,37.5152013994144,127.052724814406,강남구
1294,서울특별시 강남구 삼성로119길 14,11680-2018-00494,센트럴공인중개사사무소,37.5160373189863,127.050318566945,강남구
1295,서울특별시 강남구 삼성로119길 17,9250-8323,소망공인중개사사무소,37.5157517901266,127.050108549922,강남구
1296,서울특별시 강남구 삼성로119길 17,11680-2016-00480,미래공인중개사사무소,37.5157517901266,127.050108549922,강남구
1297,서울특별시 강남구 삼성로119길 19,가-9250-3105,내외부동산중개사무소,37.5156853650175,127.049945735506,강남구
1298,서울특별시 강남구 삼성로119길 19,11680-2019-00256,한진(02-577-8889)단지내공인중개사사무소,37.5156853650175,127.049945735506,강남구
1299,서울특별시 강남구 삼성로119길 25,41285-2016-00089,두자매 공인중개사사무소,37.5155634167742,127.049403955641,강남구
1300,서울특별시 강남구 삼성로119길 27,11680-2017-00133,믿음공인중개사사무소,37.5154877097899,127.049242493516,강남구
1301,서울특별시 강남구 삼성로119길 29,11680-2018-00268,신현대부동산공인중개사사무소,37.5154348871309,127.049083308961,강남구
1302,서울특별시 강남구 삼성로119길 37,11710-2018-00301,우리들공인중개사사무소,37.5153090552164,127.048554650867,강남구
1303,서울특별시 강남구 삼성로119길 37,11710-2018-00302,삼성우리들공인중개사사무소,37.5153090552164,127.048554650867,강남구
1304,서울특별시 강남구 삼성로119길 39,11680-2016-00131,에버리치삼성공인중개사사무소,37.51525588758,127.048355538197,강남구
1305,서울특별시 강남구 삼성로119길 39,11680-2015-00079,에버리치공인중개사사무소,37.51525588758,127.048355538197,강남구
1306,서울특별시 강남구 삼성로119길 45,11680-2017-00172,현대공인중개사사무소,37.5150963598633,127.047814531833,강남구
1307,서울특별시 강남구 삼성로120길 27,11680-2019-00215,보군공인중개사사무소,37.5177037370517,127.053170104041,강남구
1308,서울특별시 강남구 삼성로122길 20,11680-2016-00060,주식회사부동산중개법인햄튼,37.5178261637584,127.054595685097,강남구
1309,서울특별시 강남구 삼성로122길 37,9250-780,경기부동산공인중개사사무소,37.5189064910018,127.055317826536,강남구
1310,서울특별시 강남구 삼성로133길 15,11680-2018-00570,더공인중개사사무소,37.5192195718303,127.048599264763,강남구
1311,서울특별시 강남구 삼성로133길 15,11680-2021-00454,주식회사더부동산중개법인,37.5192195718303,127.048599264763,강남구
